index,text,label,agreement,num_votes,sample_set
train_02_185,"Maoists damage three bridges in Bihar 09th October 2009 12:05 PM PATNA : Maoist guerrillas early Friday damaged three bridges in Bihar 's Aurangabad district with dynamites , police said .",0,0.666666667,3,train_02
train_02_186,The incident occurred about 125 km from here .,0,1,3,train_02
train_02_187,""" All three bridges were badly damaged , "" an official said .",0,1,3,train_02
train_02_188,The bombing created panic among villagers .,1,1,3,train_02
train_02_189,"Naxal strike at jail as Gill makes first visit to Bastar - Indian Express Press Trust Of India , Press Trust Of India , Press Trust Of India , Press Trust Of India : Raipur , April 20 , Fri Apr 21 2006 , 01:47 hrs In the second such attack on Narayanpur jail this week , Naxalites triggered three landmine blasts at the prison last night but did not cause any damage , police sources said today .",0,1,3,train_02
train_02_190,"' ' Two blasts were carried out by Maoists , near the front and back portion of the jail last night , ' ' said Narayanpur police sources .",0,0.666666667,3,train_02
train_02_191,"Another blast was triggered at a nearby college but noone was injured in the three explosions , they said .",0,0.666666667,3,train_02
train_02_192,Police said that the first landmine blast was targetted at a police party on patrol duty at the jail .,0,1,3,train_02
train_02_193,"Two more landmines were detonated late last night , police said adding that one blast was triggered near a college while the third one took place behind the jail premises .",0,0.666666667,3,train_02
train_02_194,"Protestors in Clashes With Police on Jammu-Pathankot NH During Eviction Drive 22nd February 2016 05:22 PM JAMMU : Clashes erupted on the Jammu-Pathankot national highway between police and protesters in Samba district of Jammu region on Monday , police said .",0,1,3,train_02
train_02_195,Police said irate protesters set ablaze an earth-mover machine of the Jammu Development Authority ( JDA ) at Sarore on the Jammu-Pathankot national highway when JDA authorities went there to evict illegal occupants of JDA land .,0,0.666666667,3,train_02
train_02_196,""" The situation is tense and clashes are continuing in the area .",0,1,3,train_02
train_02_197,"The driver of the JCB ( earth-mover machine ) has been injured in the clashes , "" a police officer said .",1,0.666666667,3,train_02
train_02_198,Reports from the area said agitated protestors had blocked the highway and security personnel were trying to pacify them .,0,0.666666667,3,train_02
train_02_199,"Unique protest against FDI in retail - Indian Express Agencies , Agencies : New Delhi , Wed Nov 28 2012 , 14:05 hrs It was a protest with a difference where senior BJP leader Murli Manohar Joshi today joined traders in blowing horns to drive home a message that the government has become "" deaf and dumb "" to voices against FDI .",0,0.666666667,3,train_02
train_02_200,"The protest was organised by the Confederation of All India Traders ( CAIT ) at Jantar Mantar here against the Centre 's decision to allow FDI in retail with businessmen alleging that the government was "" sensitive to the needs of MNCs and insensitive to voices of the people "" .",1,0.666666667,3,train_02
train_02_201,"Referring to today 's Congress rally at the Ramlila Maidan here , he said Congress just wants to show they have "" some support "" in the country .",0,1,3,train_02
train_02_202,"PANAJI : Differently-abled persons stage dharna June 02 , 2011 00:00 IST Disability Rights Association of Goa ( DRAG ) held a candle light dharna of differently-abled persons on Monday at Azad Maidan in the city to highlight negligence by the State government .",1,1,3,train_02
train_02_203,Members of the Goa Association for the Deaf also attended the candle light dharna .,0,1,3,train_02
train_02_204,"Avelino de Sa , president DRAG said the dharna was held to highlight the neglect of the differently-abled persons by the State government from four years .",1,1,3,train_02
train_02_205,"Passengers stranded as buses go off road 22nd June 2012 11:06 AM With transport officials continuing the crackdown against private buses , transport operators and managements of educational institutions are trying to bring pressure on the state government by shutting the services .",1,1,3,train_02
train_02_206,"While private bus operators are running only a limited number of services , many school managements have closed the institutions to mark their protest .",1,1,3,train_02
train_02_207,"According to sources , a large number of private buses remained off the road over the last couple of days .",0,1,3,train_02
train_02_208,"As more than 70 percent of the buses have been taken off the road , many passengers had to either postpone their travel or go by trains .",1,1,3,train_02
train_02_209,"Meanwhile , private school and college managements in Krishna district observed bandh on Thursday protesting against the alleged ‘ harassment ’ by RTA officials .",1,0.666666667,3,train_02
train_02_210,Police statistics say 16 extremists died in 18 exchanges of fire in just the six weeks from 14 December 2004 .,1,1,3,train_02
train_02_211,"The Naxalites , of course , have a counter-theory for these exchanges :",0,1,3,train_02
train_02_212,The police claimed they were killed while trying to blow up the local bus station .,1,0.666666667,3,train_02
train_02_213,Protests erupted and Home Minister Jani Reddy declared there would be no more   encounters   .,0,1,3,train_02
train_02_214,"Curiously , no policeman has died in any of these exchanges of fire   .",1,0.666666667,3,train_02
train_02_215,"An intelligence source says the killing of seven policemen in Karnatakas Pavagada  the Kudremukh forest region in the state is Naxalite country  was courtesy a party from Anantapur , Andhra Pradesh .",0,0.666666667,3,train_02
train_02_216,"It actually had less to do with retaliating for the killing of the Maoists Karnataka state secretary Saket Rajan ,   says the official , than with arms .",0,1,3,train_02
train_02_217,"24th March 2016 05:23 AM THOOTHUKUDI : In recent days , particularly after the attack on Nadar Outfit leader , Subash Pannayar , police ‘ activism ’ in the form of torture has allegedly increased and the place that has been allegedly chosen for such torture is the shooting range on Vallanadu Hills .",1,0.666666667,3,train_02
train_02_218,Engineering students clash at three places 12th February 2013 01:34 PM Three incidents of group clash among engineering college students over the membership drive of NSUI were reported in the City on Monday .,0,0.666666667,3,train_02
train_02_219,The clashes left at least six students and a security guard injured .,1,1,3,train_02
train_02_220,One incident occurred in a private institute near Jagamara where two groups clashed over the membership issue .,0,0.666666667,3,train_02
train_02_221,"One group of students barged into the campus and allegedly smashed two buses , and as many cars and several bikes .",0,1,3,train_02
train_02_222,The clash left at least three students injured .,1,1,3,train_02
train_02_223,This membership drive issue spilled over to the streets as another group took on its rivals near Keshari Talkies .,1,1,3,train_02
train_02_224,The third incident occurred near Uttara where two groups of students of another engineering college clashed leaving four injured .,0,0.666666667,3,train_02
train_02_225,"When a security guard tried to intervene , he was brutally assaulted .",1,0.666666667,3,train_02
train_02_226,"ANDHRA PRADESH Congress office in Vidyut Bhavan flayed June 17 , 2007 00:00 IST KADAPA : Members of the United Electricity Employees Union staged dharna before the Collectorate on Saturday decrying allotment of one acre of land on Vidyut Bhavan premises to the Congress office .",1,0.666666667,3,train_02
train_02_227,CITU district general secretary A. Raghunatha Reddy also participated .,0,1,3,train_02
train_02_228,Two Limpopo women were targeted for wearing mini-skirts on the day the world celebrates women 's rights .,1,0.666666667,3,train_02
train_02_229,The report said that a crowd of men shouted obscenities at the women and asked them to undress .,0,1,3,train_02
train_02_230,"This attack comes two weeks after Nwabisa Ngcukana , 25 , was undressed assaulted by taxi drivers and hawkers because she was wearing a mini-skirt at the Noord Street taxi rank in Johannesburg .",1,0.666666667,3,train_02
train_02_231,Her story drew widespread condemnation with marches organised against taxi drivers ' actions .,0,0.666666667,3,train_02
train_02_232,"Commenting on International Women 's Day , Kwa-Zulu Natal premier Sibusiso Ndebele , denounced the earlier attack of Ngcukana on Saturday .",0,0.666666667,3,train_02
